Date,Active energy burned(Cal),Apple Watch stand hours(hr),Basal energy burned(Cal),Distance cycling(mi),Distance walking / running(mi),Exercise time(min),Flights climbed(count),Heart rate(count/min),Resting heart rate(count/min),Stand time(min),Step count(count),Walking heart rate average(count/min)
2021-06-15,437.384,8.000,1806.794,,2.432,38.000,2.000,54.242,47.000,46.000,4511.000,91.000
2021-06-16,836.841,12.000,1825.693,1.853,3.705,96.000,1.000,59.081,43.000,127.000,6861.000,88.000
2021-06-17,887.457,15.000,1902.362,5.868,5.753,93.000,8.000,63.859,44.000,169.000,10778.005,122.000
2021-06-18,790.624,15.000,1913.269,5.690,5.148,82.967,10.000,68.222,58.000,139.000,9493.826,92.000
2021-06-19,639.375,3.000,1746.315,,4.574,2.033,17.000,54.044,46.000,15.000,8705.918,78.500
2021-06-20,463.694,17.000,1851.009,,3.681,28.000,8.000,64.760,56.000,121.000,6911.000,94.000
2021-06-21,645.049,6.000,1788.980,6.086,1.933,81.000,2.000,64.973,47.000,122.000,3643.291,117.000
2021-06-22,1016.009,13.000,1837.682,9.480,1.718,118.000,3.000,61.423,45.000,126.000,3204.000,86.500
2021-06-23,396.039,12.000,1823.108,,1.305,23.000,3.000,53.899,46.000,73.000,2442.000,91.000
2021-06-24,610.708,13.000,1835.316,,2.843,59.000,4.000,57.992,47.000,106.000,5270.000,87.000
2021-06-25,680.151,15.000,1884.622,,6.314,42.626,4.000,56.450,48.000,175.000,11773.639,95.000
2021-06-26,770.341,17.000,1915.718,,6.482,57.374,23.000,77.647,67.000,236.000,12026.625,
2021-06-27,554.369,13.000,1867.033,,2.038,42.000,9.000,57.283,46.000,87.000,3791.849,85.500
2021-06-28,1018.156,14.000,1842.375,12.130,2.549,86.000,2.000,61.845,44.000,112.000,4814.000,82.000
2021-06-29,325.320,9.000,1795.288,,1.751,19.000,1.000,53.501,46.000,51.000,3098.000,86.000
2021-06-30,1257.602,16.000,1848.739,14.340,3.575,114.000,2.000,64.979,44.000,152.000,6713.739,96.000
2021-07-01,858.759,11.000,1833.081,13.930,2.854,100.000,1.000,60.155,46.000,136.000,5329.000,84.000
2021-07-02,789.805,15.000,1845.691,,3.525,66.000,2.000,63.748,49.000,121.000,6589.000,95.000
2021-07-03,928.295,14.000,1861.564,8.100,4.894,92.000,4.000,65.483,47.000,182.000,9459.000,106.000
2021-07-04,473.635,13.000,1835.802,,3.268,23.000,3.000,64.737,53.000,125.000,6262.000,85.000
2021-07-05,325.703,13.000,1816.329,,1.266,10.000,2.000,56.590,48.000,59.000,2438.857,89.000
2021-07-06,471.850,6.000,1785.345,,2.886,46.000,2.000,52.594,44.000,57.000,5539.530,84.000
2021-07-07,1504.714,17.000,1860.448,18.988,5.235,185.000,8.000,66.985,44.000,213.000,9757.173,86.000
2021-07-08,995.132,15.000,1864.071,4.855,6.357,107.000,17.000,65.444,48.000,164.000,12070.000,88.500
2021-07-09,430.485,11.000,1819.593,,2.418,14.000,3.000,68.321,65.000,67.000,4570.419,107.000
2021-07-10,1130.028,13.000,1881.411,,5.310,105.000,7.514,64.051,60.000,191.000,9913.000,91.000
2021-07-11,326.960,11.000,1805.296,,1.556,8.000,2.000,61.164,44.000,52.000,2889.000,86.000
2021-07-12,774.055,10.000,1822.523,,2.217,76.000,1.000,58.439,44.000,93.000,4110.000,86.000
2021-07-13,851.742,14.000,1850.850,5.079,4.889,66.000,3.000,61.739,47.000,163.000,8720.507,91.000
2021-07-14,588.631,11.000,1847.050,,4.833,64.000,4.000,60.272,49.000,107.000,9018.000,92.000
2021-07-15,442.137,12.000,1827.565,2.229,2.160,31.000,4.000,59.414,48.000,83.000,4095.242,90.000
2021-07-16,719.601,11.000,1828.319,2.813,3.382,48.000,4.000,61.310,47.000,113.000,6119.000,98.000
2021-07-17,802.744,18.000,1849.537,,3.721,90.000,7.000,70.501,54.000,173.000,7016.000,88.000
2021-07-18,1033.601,15.000,1892.867,,5.281,101.000,9.000,63.962,53.000,239.000,10069.000,103.000
2021-07-19,1039.150,14.000,1843.376,4.287,5.456,104.000,7.000,63.262,46.000,180.000,10101.029,89.000
2021-07-20,739.987,16.000,1866.129,2.796,3.856,67.000,6.000,61.270,46.000,168.000,7188.000,91.000
2021-07-21,616.408,16.000,1885.677,,4.654,57.000,3.000,57.793,56.000,127.000,8853.000,87.000
2021-07-22,761.510,15.000,1889.999,4.782,4.879,73.000,10.000,67.737,53.000,140.000,9476.000,96.500
2021-07-23,569.217,12.000,1875.683,3.689,2.695,38.000,1.000,63.238,60.000,121.000,5226.801,96.000
2021-07-24,703.825,12.000,1827.786,,3.566,40.000,5.000,66.031,60.000,93.000,6791.199,99.000
2021-07-25,666.277,11.000,1833.564,,3.321,87.000,4.000,60.778,48.000,116.000,6277.000,86.000
2021-07-26,922.114,15.000,1871.079,5.554,6.031,87.000,5.000,61.545,39.000,186.000,10998.000,97.000
2021-07-27,1176.722,12.000,1830.024,4.329,4.005,118.000,8.000,67.674,50.000,150.000,7555.000,93.000
2021-07-28,501.943,11.000,1817.617,,4.627,72.000,7.000,58.114,48.000,100.000,8800.000,93.000
2021-07-29,690.447,15.000,1878.194,,4.424,75.000,5.000,59.155,45.000,146.000,8208.000,90.000
2021-07-30,428.207,8.000,1788.725,,1.295,21.000,4.000,61.492,51.000,40.000,2430.061,113.000
2021-07-31,955.313,14.000,1902.243,,9.210,65.000,10.000,59.785,47.000,290.000,17622.000,89.000
2021-08-01,558.737,13.000,1834.660,,5.496,34.000,6.000,65.998,48.000,132.000,10357.000,94.000
2021-08-02,665.448,13.000,1817.053,4.668,4.203,61.000,6.315,54.166,42.000,152.000,7791.569,82.000
2021-08-03,764.820,14.000,1840.250,6.280,3.893,82.000,4.000,56.573,43.000,113.000,7477.000,86.000
2021-08-04,433.338,13.000,1820.861,,2.689,33.000,2.000,53.615,47.000,74.000,5142.199,84.000
2021-08-05,503.219,12.000,1817.020,2.600,3.087,58.000,3.000,56.110,44.000,82.000,5746.000,100.000
2021-08-06,520.013,12.000,1836.288,2.747,2.766,47.000,3.000,58.254,47.000,78.000,5019.000,93.000
2021-08-07,897.451,14.000,1854.321,,3.482,118.000,2.000,60.355,47.000,145.200,6585.000,92.000
2021-08-08,503.658,13.000,1882.172,,2.917,28.000,9.000,58.007,48.000,73.000,5343.960,154.500
2021-08-09,1403.635,14.000,1848.229,28.570,2.869,178.000,5.000,66.759,47.500,223.000,5446.000,87.750
2021-08-10,533.760,10.000,1819.728,,2.139,34.000,2.000,57.167,46.000,79.000,3989.000,114.500
2021-08-11,975.495,10.000,1805.784,,7.314,59.000,9.000,58.128,,144.000,13648.000,
2021-08-12,922.903,16.000,1939.866,,9.217,66.000,10.000,60.180,60.500,239.000,17473.846,101.500
2021-08-13,892.546,12.000,1865.253,,6.822,84.000,5.000,71.773,,182.000,13283.154,
2021-08-14,504.073,10.000,1819.806,,2.664,67.000,2.000,56.245,46.000,107.000,5376.000,79.000
2021-08-15,995.370,14.000,1890.717,6.990,4.926,89.000,10.000,62.023,45.000,160.000,9765.349,79.000
2021-08-16,1372.797,14.000,1881.555,19.956,4.177,172.000,6.000,73.554,58.000,274.000,7953.391,83.000
2021-08-17,834.974,15.000,1848.085,,3.751,75.000,4.000,62.651,49.000,126.000,6481.000,94.000
2021-08-18,978.044,15.000,1847.577,18.234,3.163,105.000,5.000,65.298,48.000,152.000,5881.000,83.000
2021-08-19,479.790,14.000,1843.035,,2.387,19.000,2.000,57.436,48.000,90.000,4744.000,81.000
2021-08-20,1095.579,13.000,1859.300,4.712,4.103,138.000,5.000,66.863,47.000,171.000,7662.000,85.000
2021-08-21,901.825,16.000,1886.503,,6.713,76.000,7.000,64.947,49.000,244.000,13306.527,92.000
2021-08-22,589.121,13.000,1860.791,,4.685,55.000,8.656,62.454,52.000,168.000,9327.000,85.000
2021-08-23,1051.330,12.000,1849.966,17.606,4.960,125.000,9.000,63.616,44.000,193.000,9285.000,93.000
2021-08-24,493.238,9.000,1832.763,,4.423,51.000,6.000,54.434,47.000,92.000,8612.434,92.000
2021-08-25,415.571,14.000,1832.094,,3.438,11.000,4.000,52.151,44.000,85.000,6607.000,84.000
2021-08-26,350.814,13.000,1854.975,,1.914,3.000,,52.517,46.000,48.000,3461.000,88.000
2021-08-27,345.347,12.000,1844.305,,2.098,9.000,3.000,51.404,45.000,48.000,4000.000,80.000
2021-08-28,675.698,14.000,1888.575,,3.821,46.000,4.000,56.169,45.000,129.000,7156.000,88.500
2021-08-29,505.340,14.000,1848.394,,3.112,48.000,15.000,59.166,50.000,80.000,5899.000,101.000
2021-08-30,825.376,14.000,1842.466,,5.889,24.000,18.000,56.502,48.000,87.000,11666.000,85.000
2021-08-31,243.466,4.000,1784.583,,1.509,1.000,2.000,64.352,52.000,13.000,2915.000,
2021-09-01,361.698,8.000,1810.487,,2.290,28.000,3.000,53.865,46.000,49.000,4336.000,94.000
2021-09-02,762.196,16.000,1867.611,,5.974,63.000,69.000,62.451,50.000,146.000,11265.000,92.000
2021-09-03,476.907,14.000,1825.372,,3.766,47.000,6.000,67.147,52.000,93.000,7188.000,88.000
2021-09-04,457.550,13.000,1856.843,,3.394,42.000,6.000,59.207,48.000,73.000,6510.000,147.000
2021-09-05,386.142,2.000,1681.732,,3.020,,5.000,51.769,48.000,7.000,6021.021,84.000
2021-09-06,746.784,14.000,1847.152,,4.454,82.000,10.000,59.012,46.000,127.000,8387.000,94.000
2021-09-07,528.054,13.000,1879.434,,2.736,33.000,3.000,56.938,48.000,114.000,5044.768,101.500
2021-09-08,506.167,12.000,1840.633,,2.832,36.000,4.000,62.778,52.000,101.000,5744.222,85.000
2021-09-09,1012.687,14.000,1848.577,,4.643,129.000,5.755,64.555,47.000,176.000,8896.372,95.000
2021-09-10,707.390,16.000,1901.662,,6.310,65.000,5.000,59.730,49.000,159.000,12209.445,93.000
2021-09-11,589.552,16.000,1907.552,,4.646,29.000,5.000,81.228,68.000,127.000,9031.404,99.000
2021-09-12,489.252,11.000,1851.318,,4.613,36.000,2.000,71.236,53.000,110.000,8721.151,
2021-09-13,1243.070,14.000,1885.784,,6.749,165.000,3.000,83.318,46.000,195.000,12034.000,96.000
2021-09-14,442.768,13.000,1822.530,,3.853,38.000,8.000,66.676,53.000,100.000,7291.000,87.000
2021-09-15,1076.926,14.000,1867.804,,4.048,102.000,3.000,87.406,50.000,160.000,7564.065,94.000
2021-09-16,510.678,13.000,1846.216,,2.934,43.000,1.000,71.108,52.000,91.000,5583.000,91.000
2021-09-17,370.369,12.000,1828.149,,2.244,32.000,1.000,71.309,51.000,72.000,4309.235,89.000
2021-09-18,1036.539,15.000,1875.178,,9.064,149.000,12.000,79.773,51.000,258.000,17413.000,98.000
2021-09-19,743.831,16.000,1875.814,,3.428,70.000,6.000,81.944,51.000,128.000,6606.336,91.000
2021-09-20,791.993,14.000,1848.163,,1.559,68.000,8.000,72.250,54.000,93.000,2855.563,98.000
2021-09-21,651.807,14.000,1846.415,,2.790,71.000,2.000,58.682,47.000,148.000,5097.000,48.000
2021-09-22,1078.479,15.000,1839.904,,2.019,92.000,1.000,64.761,48.000,141.000,3630.000,92.000
2021-09-23,542.378,14.000,1844.658,,3.169,52.000,4.000,60.333,50.000,95.000,5790.000,102.000
2021-09-24,498.606,14.000,1840.465,,3.130,39.000,6.000,60.181,50.000,95.000,5891.000,92.000
2021-09-25,712.640,15.000,1893.666,,5.585,56.000,16.000,64.731,49.000,183.000,10633.000,119.000
2021-09-26,358.678,13.000,1814.418,,2.564,19.000,4.000,66.902,53.000,82.000,4917.442,86.000
2021-09-27,388.799,12.000,1804.203,,1.686,17.000,1.000,52.076,46.000,43.000,3198.000,89.000
2021-09-28,759.920,15.000,1870.301,1.097,5.518,72.000,28.000,57.617,47.000,152.000,10281.000,111.000
2021-09-29,397.492,15.000,1850.652,,2.636,24.000,1.000,60.262,52.000,72.000,4797.000,93.000
2021-09-30,883.913,14.000,1838.353,,3.193,82.000,3.000,64.025,49.000,135.000,5939.000,92.000
2021-10-01,559.190,10.000,1846.447,,4.429,52.000,3.000,60.897,51.000,106.000,8224.117,105.000
2021-10-02,891.280,14.000,1868.021,,6.029,73.000,8.000,65.880,51.000,176.000,10430.000,102.000
2021-10-03,329.386,13.000,1823.583,,1.716,14.000,9.000,66.535,57.000,74.000,3156.471,95.500
2021-10-04,509.312,16.000,1814.919,,3.844,49.000,2.000,56.404,49.000,83.000,7122.000,93.000
2021-10-05,264.416,12.000,1797.179,,0.797,2.000,,54.140,47.000,23.000,1411.000,76.000
2021-10-06,810.075,16.000,1867.135,14.280,1.720,61.000,,59.786,47.000,107.000,3039.044,88.000
2021-10-07,673.048,14.000,1808.727,,3.051,82.000,1.000,60.601,48.000,113.000,5497.000,108.000
2021-10-08,595.278,15.000,1925.892,,3.966,38.000,2.000,59.724,47.000,112.000,7350.128,95.000
2021-10-09,807.490,19.000,1924.800,,7.016,51.000,7.000,72.292,60.000,208.000,13075.318,
2021-10-10,413.315,10.000,1865.195,,2.584,32.000,2.000,58.456,53.000,75.000,4716.000,93.000
2021-10-11,1028.335,16.000,1858.350,14.230,4.530,127.000,3.000,63.320,45.000,173.000,8380.053,90.000
2021-10-12,590.998,16.000,1880.204,,1.925,51.000,1.000,57.167,45.000,87.000,3555.000,88.000
2021-10-13,788.560,13.000,1864.569,,2.996,102.000,2.000,58.682,45.000,151.000,5527.000,97.500
2021-10-14,1108.057,12.000,1856.333,14.250,4.276,129.000,2.000,64.421,47.000,186.000,7852.216,107.000
2021-10-15,1104.344,15.000,1882.576,14.210,5.181,135.000,1.000,67.541,49.000,210.000,10066.491,94.000
2021-10-16,283.541,10.000,1798.562,,1.898,17.000,5.000,67.358,50.000,57.000,3531.000,92.000
2021-10-17,1207.484,14.000,1869.642,,8.429,159.000,4.000,63.417,46.000,243.000,15634.000,102.000
2021-10-18,521.904,14.000,1841.100,,3.548,50.000,2.000,56.882,47.000,93.000,6754.000,88.000
2021-10-19,1036.792,13.000,1877.029,14.390,4.347,111.000,7.000,65.891,50.000,166.000,7893.000,94.000
2021-10-20,855.008,13.000,1860.829,,5.045,112.000,3.000,62.034,48.000,166.000,9195.000,96.000
2021-10-21,755.062,14.000,1843.889,4.450,2.584,88.000,3.000,61.352,47.000,140.000,4754.510,90.000
2021-10-22,1356.202,16.000,1875.951,14.440,5.358,147.000,8.000,67.704,50.000,255.000,9259.000,95.000
2021-10-23,614.172,14.000,1843.773,,4.338,80.000,7.000,68.522,60.000,120.000,8017.000,99.000
2021-10-24,345.136,14.000,1802.495,,1.823,40.000,2.000,58.870,52.000,70.000,3346.000,89.000
2021-10-25,640.886,13.000,1850.360,10.890,2.393,62.000,2.000,59.795,49.000,109.000,4333.000,79.000
2021-10-26,335.690,12.000,1822.983,,2.154,1.000,1.000,54.503,49.000,69.000,3958.000,86.500
2021-10-27,390.171,13.000,1823.308,,2.619,22.000,1.000,55.798,49.000,63.000,4845.000,87.000
2021-10-28,472.075,14.000,1853.272,,3.806,33.000,2.000,58.107,48.000,105.000,6979.000,92.000
2021-10-29,297.081,14.000,1823.656,,1.589,6.000,1.000,57.308,48.000,62.000,2897.851,90.000
2021-10-30,511.597,15.000,1832.468,,2.627,50.000,2.000,57.983,49.000,99.000,4980.000,89.000
2021-10-31,772.782,12.000,1815.682,,7.709,90.000,15.000,59.648,48.000,197.000,14799.000,101.000
2021-11-01,670.448,15.000,1844.417,,3.348,80.000,2.000,65.776,52.000,121.000,6141.034,96.000
2021-11-02,974.650,16.000,1857.187,,3.537,134.000,4.000,63.027,47.000,163.000,6134.000,100.000
2021-11-03,460.910,13.000,1832.970,,1.453,35.000,,57.924,49.000,66.000,2676.000,89.000
2021-11-04,625.244,14.000,1856.320,,4.778,63.000,5.000,60.893,49.000,132.000,8480.000,93.000
2021-11-05,965.061,15.000,1838.972,,5.413,125.000,20.000,65.263,51.000,171.000,9974.000,102.000
2021-11-06,992.956,16.000,1888.443,5.960,4.830,126.000,6.000,64.478,50.000,220.000,9085.151,84.000
2021-11-07,805.801,16.000,1888.626,,4.954,101.000,4.000,69.002,52.000,160.000,9389.333,101.000
2021-11-08,762.647,15.000,1834.241,,5.004,112.000,13.000,58.598,46.000,138.000,9402.210,86.000
2021-11-09,1034.040,17.000,1864.194,14.530,6.158,135.000,4.000,63.069,47.000,207.000,11735.000,87.000
2021-11-10,333.346,14.000,1817.494,,1.448,16.000,2.000,56.845,47.000,47.000,2647.000,114.000
2021-11-11,478.019,14.000,1807.291,,3.741,48.000,14.000,60.670,52.000,99.000,7078.000,98.000
2021-11-12,555.767,11.000,1802.498,6.060,2.278,49.000,3.000,57.408,47.000,115.000,4118.000,92.000
2021-11-13,381.864,11.000,1807.342,,2.910,38.000,10.000,58.594,48.000,80.000,5432.000,91.000
2021-11-14,759.966,13.000,1826.929,,3.080,97.000,2.000,66.094,52.000,124.000,5668.000,98.000
2021-11-15,1019.687,13.000,1852.004,,3.618,134.000,10.000,66.338,50.000,172.000,6786.000,95.000
2021-11-16,830.161,16.000,1837.650,,7.271,107.000,22.000,62.035,50.000,178.000,13711.268,95.000
2021-11-17,675.525,13.000,1812.033,12.720,1.070,57.000,,60.757,50.000,111.000,1964.000,91.000
2021-11-18,677.181,15.000,1856.694,4.750,3.373,62.000,5.000,61.449,51.000,122.000,6210.000,91.000
2021-11-19,499.007,13.000,1825.536,,3.518,46.000,3.000,61.158,50.000,107.000,6391.575,105.000
2021-11-20,880.067,16.000,1850.500,,4.559,121.000,4.511,66.798,52.000,147.000,8354.507,93.000
2021-11-21,764.677,8.000,1824.581,,3.216,101.000,7.000,65.136,51.000,115.000,6131.000,105.000
2021-11-22,467.192,12.000,1823.904,,3.489,37.000,4.000,58.999,50.000,86.000,6313.838,93.000
2021-11-23,387.417,15.000,1835.681,,2.088,19.000,4.050,58.130,49.000,80.000,3933.000,96.000
2021-11-24,461.042,15.000,1856.129,,2.699,24.000,13.843,56.161,50.000,114.000,4879.107,85.000
2021-11-25,1245.870,16.000,1880.003,,7.642,127.000,22.000,69.564,49.000,224.000,13932.073,107.500
2021-11-26,421.377,15.000,1876.863,,2.094,12.000,6.000,58.843,51.000,96.000,3968.504,86.000
2021-11-27,430.198,13.000,1816.353,,2.511,26.000,9.000,66.590,54.000,77.000,4749.288,101.500
2021-11-28,513.983,9.000,1776.076,,4.375,13.000,4.000,59.326,49.000,101.000,8311.000,80.000
2021-11-29,636.566,15.000,1815.530,9.770,2.001,59.000,6.000,62.185,50.000,102.000,3748.000,91.000
2021-11-30,641.398,12.000,1823.803,,2.550,91.000,4.000,58.538,48.000,104.000,4818.000,94.000
2021-12-01,327.026,7.000,1801.672,,2.472,29.000,6.000,55.343,49.000,57.000,4747.000,90.000
2021-12-02,1062.503,14.000,1886.667,14.310,3.313,113.000,2.000,68.485,47.000,174.000,6253.000,93.000
2021-12-03,731.707,13.000,1863.048,,6.870,63.000,11.000,67.546,53.000,200.000,13196.321,89.000
2021-12-04,699.101,17.000,1878.584,,4.581,47.000,4.596,79.585,65.000,178.000,8811.628,99.000
2021-12-05,382.009,14.000,1813.430,0.180,1.485,29.000,4.000,57.257,50.000,77.000,2794.022,86.000
2021-12-06,461.383,17.000,1833.550,,3.757,29.000,5.000,56.797,46.500,91.000,7216.381,76.500
2021-12-07,583.135,15.000,1868.748,,3.957,35.000,7.000,58.601,50.000,131.000,7470.000,91.000
2021-12-08,550.709,17.000,1845.959,,3.867,40.000,13.000,60.235,51.000,113.000,7362.000,93.000
2021-12-09,463.500,11.000,1812.484,,3.484,39.000,7.000,60.276,,95.000,6706.000,
2021-12-10,539.435,10.000,1831.667,,4.902,24.000,6.000,59.408,53.000,79.000,9632.749,77.000
2021-12-11,674.894,14.000,1856.642,,4.966,62.000,2.000,62.512,52.000,165.000,9411.000,106.000
2021-12-12,433.556,13.000,1789.565,,1.831,47.000,1.000,57.730,50.000,80.000,3502.767,92.000
2021-12-13,763.748,14.000,1841.446,,3.423,86.000,7.000,63.981,47.000,112.000,6371.000,114.000
2021-12-14,825.173,15.000,1866.727,10.600,3.438,79.000,4.000,65.145,49.000,132.000,6650.605,89.000
2021-12-15,712.734,15.000,1867.154,,4.362,86.000,11.000,62.195,48.000,128.000,8283.000,94.000
2021-12-16,1212.716,17.000,1899.061,14.400,4.212,132.000,11.483,66.480,47.000,230.000,8023.000,91.000
2021-12-17,374.200,16.000,1865.935,,2.311,11.000,4.174,60.197,51.000,74.000,4433.000,106.000
2021-12-18,853.689,14.000,1917.753,,5.095,116.000,19.000,61.797,49.000,201.000,9834.000,92.000
2021-12-19,362.025,12.000,1849.437,,2.422,17.000,8.000,66.792,54.000,91.000,4694.000,98.000
2021-12-20,348.697,11.000,1833.763,,2.313,24.000,5.000,53.660,46.000,51.000,4435.643,88.000
2021-12-21,593.373,15.000,1888.450,,4.466,47.000,7.000,55.871,44.000,126.000,8198.000,95.000
2021-12-22,116.205,5.000,1780.915,,0.377,,,70.305,60.000,10.000,731.000,125.000
2021-12-23,441.838,15.000,1903.600,,2.317,13.000,6.000,64.827,59.000,76.000,4345.000,102.000
2021-12-24,804.697,16.000,1929.563,,5.051,84.000,16.000,68.020,52.000,199.000,9786.000,97.000
2021-12-25,472.711,8.000,1771.196,,2.951,15.000,18.000,69.873,63.000,90.000,5683.000,108.000
2021-12-26,339.300,11.000,1846.474,,2.261,16.000,10.000,58.604,52.000,79.000,4234.000,94.500
2021-12-27,374.752,12.000,1868.257,,2.535,22.000,4.000,55.718,48.000,79.000,4936.000,85.000
2021-12-28,716.582,12.000,1858.733,14.290,1.273,51.000,2.000,61.461,49.000,91.000,2437.000,
2021-12-29,764.348,14.000,1853.628,,3.320,108.000,4.000,61.669,48.000,125.000,6123.000,91.000
2021-12-30,1080.288,16.000,1858.728,16.060,2.616,115.000,2.000,67.686,50.000,205.000,4868.000,93.000
2021-12-31,792.226,16.000,1907.884,,5.104,66.000,10.000,61.998,49.000,228.000,9692.000,94.000
